,content,id,lat,location,lon,time,user,user_id
1167,RT @Max_Lederman: If you think Al Horford is bad at basketball you are TERRIBLE at watching basketball.,970858388388270080,,"Seabrook, NH",,2018-03-06 03:07:32,itsStackk,165451009
1168,RT @PCG_US: PCG's first event is in session!  #teach #swd #studentswithdisabilities #swswedu #pcgatsxsw @sxswedu #education #pd #profession…,970858387922653184,,"Bluffton, Indiana",,2018-03-06 03:07:32,asheetsroom14,491469620
1169,I’m moving to somewhere warm and never coming back 🏝🌞,970858387612295168,,"Boston, MA",,2018-03-06 03:07:31,AlyssaRipley,614686591
117,I wanna dye my hair .. yay or nay 🤔,970859231376297984,,"Boston, MA",,2018-03-06 03:10:53,NiraTweetZ,87335300
1170,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858386362380288,,Just a mile away,,2018-03-06 03:07:31,jamheaux,156179371
1171,The story of #StarWarsRebels is better than that of the sequel trilogy thus far. Straight facts,970858384764362752,,"Boston, MA",,2018-03-06 03:07:31,B_Milli,16498007
1172,RT @OnlyInBOS: One month from today is the Red Sox home opener. Let that sink in... https://t.co/1E6HxMpW7T,970858384340783104,,"Athol, MA",,2018-03-06 03:07:31,sammiallison,175585343
1175,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858382235242496,,"Rio de Janeiro, Brazil",,2018-03-06 03:07:30,brazilianboy_26,444112290
1178,@shanrobinson7 #whitesnake,970858379697672192,,"Boston, MA",,2018-03-06 03:07:30,kms167,35045485
1179,京大と広島大　ｉＰＳ細胞、狙って編集　新手法を開発：日本経済新聞 https://t.co/mDDFHycsO4,970858378649067520,,"Cambridge, MA",,2018-03-06 03:07:29,yamagatm3,1869157838
118,RT @_KevinSosa_: All Hispanic girls should get an Oscar bc tan dramáticas que son lmao,970859230080086016,,"Oakland, CA",,2018-03-06 03:10:52,kat64_,883351808
1180,@InsidiousZ88 @KalUndefined @epubpupil @AWelshCorgi  https://t.co/V5j3yg0NVa,970858377902542848,,"Boston, MA",,2018-03-06 03:07:29,StabbyCutyou,2255846066
1181,"RT @Dart_Adams: HOW DARE COMMON STILL BE AROUND... DOING THINGS THAT MAKE PERFECT SENSE FOR HIS AGE RANGE, REACH, BACK CATALOGUE &amp; TRACK RE…",970858377659199488,,"Strong Island, NY",,2018-03-06 03:07:29,ADUM7x,15648259
1182,RT @Eugene200: I am thinking they should pay me for patronizing that shithole 🤡 https://t.co/DemGlHFGIq,970858377596362752,,"Texas, USA-Ohio USA",,2018-03-06 03:07:29,James_Alan61,740928906
1183,This is the crazy story you have to see. We’re all in danger of being #hacked!!! https://t.co/LgOkdw9sSd,970858376975601664,,"Boston, MA",,2018-03-06 03:07:29,susantran,17889737
1184,So cute! https://t.co/qeaXSVHZy7,970858374819667968,,"Boston, MA",,2018-03-06 03:07:28,KiaraMooneyHMUA,199819938
1185,"@AngloAmerDeist @brjimc @Brasilmagic You have taken THE AUTOBIOGRAPHY OF BENJAMIN FRANKLIN at face value.

Instead… https://t.co/z9yDheUzih",970858374194716672,,"Boston, MA",,2018-03-06 03:07:28,Shazam1001,281715176
1186,"That ruined me. It was so creepy, so claustrophobic, so wtf. I ate it up. https://t.co/Zii84G6QpK",970858373364187136,,"Boston, MA",,2018-03-06 03:07:28,CissaDieleman,783467480027164672
1187,RT @Jonathan_Bush: This is what weighs down healthcare interactions &amp; experiences every single day. This is what we’re focused on fixing. #…,970858373095735296,,Washington D.C. USA,,2018-03-06 03:07:28,HITpol,67333334
1188,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858372504354816,,RangersTown,,2018-03-06 03:07:28,heyitsmikey___,997929164
1189,"@lalaHitchens
@PatriotsExtra 
@HeartEyes4Brady @boston_girl79 @pats_junkie  @bean9970 @GettyBosSports @gemcos12… https://t.co/bi7j8aDAo2",970858371053060096,,"Boston, MA",,2018-03-06 03:07:27,BostonSprtsNews,753321800
119,@Plasma_RL shit there was prl today?,970859229354643456,,"Boston, MA",,2018-03-06 03:10:52,PrimeThunderRL,2524324593
1191,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858368998019072,,"Virginia, USA",,2018-03-06 03:07:27,eliza_bethan,81382453
1192,"RT @AnneAMadden: My TED talk on the wonders of our microbial world and the technologies hiding in your dust bunnies. 

#TED #Microorganisms…",970858368301543424,,"Davis, CA",,2018-03-06 03:07:27,phylogenomics,15154811
1193,"@hiwildflower oh my goodness, i saw this quote and it is so apt to our lil chat! 

‘nothing i accept about myself c… https://t.co/OcbNDTQxJu",970858367697719296,,"Boston, MA",,2018-03-06 03:07:27,malecularmagik,801475892925124608
1194,"RT @BenVolin: Also, one name to watch for this year — Christian Hackenberg. I saw video of his offseason workouts and his mechanics look aw…",970858366271741952,,Email:TalkJetsRadio@gmail.com ,,2018-03-06 03:07:26,TalkJetsRadio,2440835689
1196,RT @LaurieAHalloran: One fun year ahead with the WBENC Women's Business Enterprise Star https://t.co/KdXKFfG4Zx https://t.co/15xqB7xmbv,970858364581351424,,"Cambridge, MA",,2018-03-06 03:07:26,LeslieJWilliams,223490212
1197,@paladiknice SAKJSKLAJSKLA THANK YOU CAIT.........,970858362576437248,,"Boston, MA",,2018-03-06 03:07:25,killuawe,798237950295339008
1198,Average Duration of Inpatient Drug Rehab Programs - Recovery First Treatment Center https://t.co/qBRFvisVBa,970858362450702336,,"Boston, MA",,2018-03-06 03:07:25,StoppingOpioids,915308704865701888
1199,I really hate that the second-to-last-possession shot-clock violation has become a mandatory thing in blowouts now.… https://t.co/TuSoI8JocR,970858360395436032,,"Boston, MA",,2018-03-06 03:07:25,LucidSportsFan,269505000
12,"#Annihilation was like Lisa Frank and H.R. Geiger mind melding with a shot of acid and trippy, think-y ‘70’s sci-fi… https://t.co/vJ6kx6r7QV",970859329443319808,,"Boston, MA",,2018-03-06 03:11:16,gilldaniels,25711695
120,"We're on a mission from God. ~ Elwood J. Blues, in The Blues Brothers #quotephase #qotd",970859228507312128,,"Boston, MA",,2018-03-06 03:10:52,parrotmyquotes,835140826439245824
1200,"If you want to see me tweet about feelings, Pokémon, memes, and the like, follow my personal Twitter @angrynebula (will delete this tweet)",970858360039006208,,"Brookline, MA",,2018-03-06 03:07:25,libandrogigi,925743903956963328
1201,@ShellIzWeird27  did it work?? https://t.co/IcwJueDCgk,970858359661490176,,"Boston, MA",,2018-03-06 03:07:25,SharleneMarie68,935959846364569600
1202,Truck in bike lane with ride hailing car right behind #CambMA https://t.co/KTnwGKCMv8,970858359028101120,,"Cambridge, MA",,2018-03-06 03:07:25,cambikelanes,934581290405453824
1203,https://t.co/URI1HijA46,970858357987913728,,"Boston, MA",,2018-03-06 03:07:24,YvetteB__,317587260
1204,Hello beautiful. 😍 Nice omega! https://t.co/q8OCHzh0WI,970858356482236416,,"Boston, MA",,2018-03-06 03:07:24,MatthewCappucci,2579614256
1205,"RT @HarvardBiz: When expectations aren’t met, everyone feels frustrated https://t.co/pAAKdRl8ZX",970858356234702848,,"DAR-ES-SALAAM, TANZANIA.",,2018-03-06 03:07:24,NASSRIZICKABDAL,800001541
1206,"RT @Peauxtassium: Me: Yay! No more periods! 

Menopause: Wait, here’s a beard.",970858355479719936,,Hell,,2018-03-06 03:07:24,AnnietheNanny1,3312648586
1208,@DineshDSouza It’s still 26.5 million too high,970858353785221120,,"Boston, MA",,2018-03-06 03:07:23,mmjmcgloin,366031388
1209,"RT @Marc_DAmico: FINAL: Celtics 105, Bulls 89

Jaylen Brown scored a game-high 21 points and the Celtics led by as many as 37 - yes, THIRTY…",970858353487417344,,🛩,,2018-03-06 03:07:23,_SethMade,59590616
1210,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858353248358400,,"Houston, TX",,2018-03-06 03:07:23,Damnsum,2298690186
1212,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858352711557120,,Canada,,2018-03-06 03:07:23,nickeakins,252371855
1213,plain ass Wheat Thins be good as fuck,970858351549669376,,"Boston, MA",,2018-03-06 03:07:23,TheDiorHomie,42812790
1214,"@Frankthetank_k What is this? You will be ALONE rooting for the Wicked Warriors! Cheer for the UNDERDOG, rather tha… https://t.co/a7W8B1HupC",970858349754503168,,"Boston, MA",,2018-03-06 03:07:22,_Boston_Trump_,902805339329966080
1216,Lmfao 😂😂😂😂 https://t.co/WwgAfnkfsj,970858347053404160,,"Boston, MA",,2018-03-06 03:07:22,imSchwaggy,280534544
1217,@Bbcgodstan22 fun curious to horny ask :  Do u know ANY Savage Beast Mode Nasty BBC Boston Crews at all? (: x I am… https://t.co/75XHC2Kwpo,970858346562670592,,"Boston, MA",,2018-03-06 03:07:22,Lee4BostonBBC,919658226190340096
1218,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858345979576320,,outwest,,2018-03-06 03:07:22,finessence_,303212948
122,@meowmeowpika 猫才是王道！好希望12生肖里有猫,970859227089657856,,"Boston, MA",,2018-03-06 03:10:52,Elektrasnow,157632501
1220,RT @unusualImagery: https://t.co/nsENpScviD,970858343853150208,,Organbro,,2018-03-06 03:07:21,wtfius,2262640650
1221,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858343161122816,,SOMEWHERE WORKING TO BE GREAT,,2018-03-06 03:07:21,JaRee_21,886012022449680384
1222,"RT @marcformarc: Exciting perks of adulthood: 

1. Busy! Busy all the time! What are you even doing? You don't know! 
2. Very tired. 
3. So…",970858342502490112,,Canada,,2018-03-06 03:07:21,lubnasodhi,307628742
1223,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858342016081920,,"McAlester, Ok",,2018-03-06 03:07:21,KirstynSantino,1529717203
1224,"RT @HarvardBiz: When expectations aren’t met, everyone feels frustrated https://t.co/pAAKdRl8ZX",970858342003421184,,"Dera Ghazi Khan, Pakistan",,2018-03-06 03:07:21,usmaniq,48428041
1225,RT @irishrygirl: Teachers who are on strike in WV pooled their money together to make sure the 67% of kids who get free lunches will still…,970858341110083584,,USA,,2018-03-06 03:07:20,smhafey,2970769883
1226,Watching now but if it gets scary I’m out lol,970858340963188736,,"Boston, MA",,2018-03-06 03:07:20,AuntieEva7,35285230
1227,Well this is fantastic already #RAW,970858340501917696,,"Boston, MA",,2018-03-06 03:07:20,KyWy75,4760010973
1228,BECCA’S SO HAPPY AND BEAUTIFUL I LOVE HER SO MUCH BUT IM FEELING LIKE EVERYTHING IS BOUTTA GO TO SHIT AND MY HEART… https://t.co/fUthOnWxCk,970858339432267776,,"Boston, MA",,2018-03-06 03:07:20,illegallymaria,736306404064165888
1229,RT @TENERlFETAYLOR: @Kar4change  https://t.co/OnkZshuDhz,970858338291519488,,"Pennsylvania, USA",,2018-03-06 03:07:20,Kar4change,816037443468197888
123,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970859227022528512,,"Fort Worth, TX",,2018-03-06 03:10:52,AshBashKardashh,896627563
1230,RT @mike_truman: EACC probing New KCC boss for corruption  https://t.co/OHiQ8h1Xqh https://t.co/OGPc9uiMYQ,970858337654001664,,Kenya,,2018-03-06 03:07:20,shtaki_ke,3538319836
1231,@AriMelber  https://t.co/bXOdWIIq3R,970858337553256448,,"Boston, MA",,2018-03-06 03:07:20,DaddyHopp,250317751
1232,"one thing I was taught back in the day, growing up in church is that God is omnipresent. see, He… https://t.co/ocmLtg3mYh",970858336282464256,-71.0880136,"Boston, MA",42.348231,2018-03-06 03:07:19,ajeanicole,572184748
1234,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858333866512384,,"Lakeland, FL",,2018-03-06 03:07:19,loafofbread13,26272701
1235,RT @HerCampus: pro tip: anyone who says they love you while simultaneously dumping you is not worthy of your time. let them work through th…,970858329781297152,,"Wisconsin, USA",,2018-03-06 03:07:18,brittanygaeth,390553149
1236,RT @treyathletes: Thank you @washingtonpost for the shout-out... we are SO EXCITED about all the incredible things we have in store for the…,970858327231156224,,"New York, NY",,2018-03-06 03:07:17,ToddEBenson,103309509
1238,Russian puppet indeed. #TheResistance won't stigmatize immigrant &amp; working class neighborhoods in going after #MAGA… https://t.co/XGu5C9legn,970858324815220736,,"Dorchester, MA",,2018-03-06 03:07:16,WelcomeToDot,1584749179
1239,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858324773261312,,Probly somewhere masterbating,,2018-03-06 03:07:16,marleymadeexoxo,904200108094492672
124,@mags_207 Chunky Pikachu’s only place in this world now is being a plush,970859226871533568,,"Boston, MA",,2018-03-06 03:10:52,BobbyWasabiSN,2891755051
1240,Old ways won’t open new doors.,970858324769017856,,"Boston, MA",,2018-03-06 03:07:16,yeraldinexo,420629197
1241,RT @_KevinSosa_: My hamster dying really fucked me up lol wasn’t expecting it to at all but as soon as I saw her laying there struggling to…,970858324349534208,,On his dick,,2018-03-06 03:07:16,chlizzey,968355508708143104
1243,He looks handsome as always https://t.co/aBsqdiIZJM,970858323401760768,,"Boston, MA",,2018-03-06 03:07:16,trisetella,1687385503
1244,Ésto si es fiesta... Ya ahora en Colombia no hay nada :(. https://t.co/pUE4iJKRQx,970858322537668608,,"Boston, MA",,2018-03-06 03:07:16,Follamente,252946447
1246,@gwil17 Sounds like murder but could be fun up until you die!,970858318033031168,,"Boston, MA",,2018-03-06 03:07:15,John_E_Monroe,224103572
1247,When your Twitter account is an agent of change https://t.co/aC4B3cHNBG,970858317286445056,,"Boston, MA",,2018-03-06 03:07:15,rajandelman,109155876
1248,@Blavity @jemelehill Jemele said it never happened.,970858317059895296,,"Boston, MA",,2018-03-06 03:07:15,Squirrely007,45450889
1249,@LisaVanderpump @WahlbergGurl Lisa would you really make partners with men that drink too much. Be honest,970858316028096512,,"Boston, MA",,2018-03-06 03:07:14,kerrykoolcalarn,824813078915248128
125,从过程来看，没有人气，没有媒体，利益驱使的龟游行，注定又是一场自娱自乐，自我沉醉的丑陋表演。而接下来街头游行失败之后，不知郭文贵再将何去何从。 #郭文贵 https://t.co/oVHw0V91cl,970859225332162560,,"Boston, MA",,2018-03-06 03:10:51,chikurayatsurom,388166227
1250,Congrats to the Brooks School who captured the 2018 NEPSAC Class B Championship.  A special congrats to Keigan Kerb… https://t.co/L801NBGDSw,970858315914924032,,"Boston, MA",,2018-03-06 03:07:14,RivalsNation,452518338
1251,# West Marine Gel Cell Battery Voltage Pv23238 # https://t.co/cibJryYMFI,970858315801653248,,"Boston, MA",,2018-03-06 03:07:14,SourcePowerup,883331554499584000
1252,Thundersnow in the forecast for Boston. I never knew such a thing existed. Also a great name for a ‘70s Swedish Metal band.,970858315038195712,,"Boston, MA",,2018-03-06 03:07:14,danborvan,78171258
1253,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😝😝🤪🤪🐡🐡🐡🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂… https://t.co/ZseHPZdKrc,970858314274885632,,watertown ma,,2018-03-06 03:07:14,KarenAvocado,28110764
1254,"@AtomicElbow1 @Poonaner Everyone calm down, lets be nice to each other. You seem tense can i give u a massage?",970858314127978496,,"Boston, MA",,2018-03-06 03:07:14,charlie40172721,969264441551302656
1255,RT @_KevinSosa_: All Hispanic girls should get an Oscar bc tan dramáticas que son lmao,970858312655953920,,K-Town or Tallanasty,,2018-03-06 03:07:14,dachico12,523934232
1256,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858312181755904,,yyc ,,2018-03-06 03:07:13,rileymckennaaa,299342019
1257,RT @irishrygirl: Teachers who are on strike in WV pooled their money together to make sure the 67% of kids who get free lunches will still…,970858309874958336,,Somewhere in California,,2018-03-06 03:07:13,Cynterrageo,404130485
1258,They seem perfect together like wtf could go wrong  #TheBachelor,970858309250109440,,"Boston, MA",,2018-03-06 03:07:13,stephibopeep,26693678
1259,I just reached Level 4 learning German on @duolingo! https://t.co/y9zWClH4bN,970858309241761792,,"Boston, MA",,2018-03-06 03:07:13,BlackUniGryphon,14203650
1260,RT @inarliswetrust: The owner. Give it back https://t.co/Xqf2ujROYu,970858308759367680,,Behind a keyboard in Nashville,,2018-03-06 03:07:13,TIGN3Y,762061622089224192
1261,RT @SaraCivian: Hey baby r u goaltender interference because I have literally no idea what this is or where it's going,970858308155445248,,MD/GA,,2018-03-06 03:07:12,Mirandy_Smith,1054068008
1262,RT @DothTheDoth: My ideal employment at this point would be to haunt an ancient forest on my trusted hell horse.,970858307354349568,,"Houston, TX",,2018-03-06 03:07:12,Vhudg,18192508
1263,RT @petemrogers: I love Deion Sanders 😂😂 https://t.co/t1s5QQWKxE,970858307274641408,,The greatest sovereign nation,,2018-03-06 03:07:12,BorianTounka02,559282074
1266,@Cnyari Frontline doc. An Iraqi refugee camp. https://t.co/Qzh6jsyhL5,970858301411020800,,"Charlestown, MA",,2018-03-06 03:07:11,RealMeMP,294415923
1267,RT @celtics: 1️⃣0️⃣k 👊 Congrats @al_horford! https://t.co/XJYoLld8u1,970858300626612224,,"ÜT: 5.75588,0.048905",,2018-03-06 03:07:11,Pee_Y_,236131899
